"","metodologia","mse","accuracy","n","seed"
"305","Lasso",19.4810144645341,0.82,613,39
"306","Ada Lasso",20.5682390130361,0.9,968,39
"307","Local prior",21.0519194790439,0.86,1533,39
"308","Non local",22.1468374620551,0.86,2300,39
"309","Ada mod",19.8696516659654,0.74,511,39
"310","Lasso mod",19.9278252592108,0.7,497,39
"311","Naive",21.4002822345913,0.2,200,39
"312","Oracle",19.0143206945429,1,1082,39
"313","Lasso",4.3741328023309,0.62,391,40
"314","Ada Lasso",4.42023819830906,0.84,1082,40
"315","Local prior",4.60888290609438,0.86,1533,40
"316","Non local",4.60924576813092,0.88,1840,40
"317","Ada mod",4.3741328023309,0.62,391,40
"318","Lasso mod",4.37011955079736,0.66,511,40
"319","Naive",4.67744408186998,0.2,200,40
"320","Oracle",4.21316110965965,1,1022,40
"321","Lasso",19.6503364775433,0.72,438,41
"322","Ada Lasso",19.2304188017015,0.92,968,41
"323","Local prior",21.0776587090815,0.88,1150,41
"324","Non local",21.0768188117223,0.9,1415,41
"325","Ada mod",19.6189774718077,0.74,448,41
"326","Lasso mod",20.2875572267751,0.58,383,41
"327","Naive",21.3531635110508,0.2,200,41
"328","Oracle",18.8796894807828,1,968,41
"329","Lasso",14.1802299185944,0.64,511,42
"330","Ada Lasso",14.3083851085563,0.78,920,42
"331","Local prior",15.1065514800686,0.84,2300,42
"332","Non local",15.4935873981075,0.82,3066,42
"333","Ada mod",14.0384568181537,0.66,525,42
"334","Lasso mod",14.1616623940981,0.66,471,42
"335","Naive",15.702344295881,0.2,200,42
"336","Oracle",13.9469385216394,1,1022,42
"337","Lasso",11.9958438298683,0.72,575,43
"338","Ada Lasso",12.2788059790586,0.94,1314,43
"339","Local prior",12.2788059790586,0.94,1314,43
"340","Non local",13.2634664798184,0.9,1672,43
"341","Ada mod",11.9762241461283,0.8,766,43
"342","Lasso mod",11.8270939350322,0.8,707,43
"343","Naive",13.8925415054479,0.2,200,43
"344","Oracle",11.6265790875038,1,968,43
"345","Lasso",5.30780149317046,0.9,1022,44
"346","Ada Lasso",5.38677203239008,0.9,1672,44
"347","Local prior",5.49297733483043,0.88,2044,44
"348","Non local",5.88623734043282,0.86,2300,44
"349","Ada mod",5.31360600318094,0.86,800,44
"350","Lasso mod",5.30511936439906,0.9,1022,44
"351","Naive",5.90517421801153,0.2,200,44
"352","Oracle",5.21402615041061,1,1226,44
"353","Lasso",7.48425574097884,0.58,368,45
"354","Ada Lasso",7.94895993931872,0.88,1840,45
"355","Local prior",7.94434139158608,0.84,1415,45
"356","Non local",8.60396555362938,0.84,3680,45
"357","Ada mod",7.53129442775137,0.56,360,45
"358","Lasso mod",7.85150050757791,0.46,328,45
"359","Naive",8.34458868716588,0.2,200,45
"360","Oracle",7.20334294924122,1,968,45
"361","Lasso",9.66486408548804,0.76,836,46
"362","Ada Lasso",9.89688367653406,0.88,2628,46
"363","Local prior",9.89688367653406,0.88,2628,46
"364","Non local",10.4069940886957,0.84,2628,46
"365","Ada mod",9.66486408548804,0.76,836,46
"366","Lasso mod",9.62924391140198,0.74,1082,46
"367","Naive",10.7642639129039,0.2,200,46
"368","Oracle",9.61606648348653,1,876,46
"369","Lasso",4.9790509133054,0.76,736,47
"370","Ada Lasso",4.96729810172948,0.84,968,47
"371","Local prior",5.11669509275505,0.86,1840,47
"372","Non local",5.11669509275505,0.86,1840,47
"373","Ada mod",4.91848996877053,0.72,634,47
"374","Lasso mod",4.78076617699834,0.7,634,47
"375","Naive",5.00319984336403,0.2,200,47
"376","Oracle",4.65864184222887,1,968,47
"377","Lasso",9.60468192668056,0.66,418,48
"378","Ada Lasso",9.98141722527057,0.86,1533,48
"379","Local prior",11.0543264951052,0.86,2044,48
"380","Non local",11.4176832115149,0.86,3066,48
"381","Ada mod",9.69872805243411,0.6,375,48
"382","Lasso mod",9.47146522321849,0.72,557,48
"383","Naive",11.1557243720627,0.2,200,48
"384","Oracle",9.39818760842652,1,920,48
"385","Lasso",7.03179759702171,0.6,340,49
"386","Ada Lasso",7.01565387259568,0.8,525,49
"387","Local prior",7.43524060298968,0.82,1840,49
"388","Non local",7.46176958712828,0.86,3066,49
"389","Ada mod",7.15919339287469,0.58,334,49
"390","Lasso mod",6.97005518991449,0.64,438,49
"391","Naive",7.56699991583191,0.2,200,49
"392","Oracle",6.76063994162493,1,1150,49
"393","Lasso",17.7505633256315,0.54,360,50
"394","Ada Lasso",17.5270176777651,0.68,471,50
"395","Local prior",17.3623774518936,0.86,1082,50
"396","Non local",18.4886946831668,0.84,1314,50
"397","Ada mod",17.7505633256315,0.54,360,50
"398","Lasso mod",17.5793951708393,0.56,347,50
"399","Naive",18.0904269007295,0.2,200,50
"400","Oracle",16.6653150749767,1,1150,50
"401","Lasso",2.6244527383702,0.76,497,51
"402","Ada Lasso",2.59622225374131,0.88,1415,51
"403","Local prior",2.5933542186489,0.9,1533,51
"404","Non local",2.5933542186489,0.9,1533,51
"405","Ada mod",2.6244527383702,0.76,497,51
"406","Lasso mod",2.59196511224663,0.76,634,51
"407","Naive",3.04199801830112,0.2,200,51
"408","Oracle",2.52789955908231,1,1082,51
"409","Lasso",9.63657456409801,0.72,836,52
"410","Ada Lasso",9.6338876476338,0.86,1533,52
"411","Local prior",9.59247841221387,0.9,1672,52
"412","Non local",9.75763454942758,0.86,2044,52
"413","Ada mod",9.63657456409801,0.72,836,52
"414","Lasso mod",9.66570942042814,0.68,707,52
"415","Naive",10.8127598207058,0.2,200,52
"416","Oracle",9.44640498934124,1,1022,52
"417","Lasso",3.89259491206805,0.76,707,53
"418","Ada Lasso",3.99372216311406,0.9,2300,53
"419","Local prior",3.99372216311406,0.9,2300,53
"420","Non local",3.99372216311406,0.9,2300,53
"421","Ada mod",3.89259491206805,0.76,707,53
"422","Lasso mod",3.86834293948005,0.76,836,53
"423","Naive",4.19688526382051,0.2,200,53
"424","Oracle",3.73096529647133,1,1022,53
"425","Lasso",5.6686857930004,0.68,460,54
"426","Ada Lasso",5.70887604948311,0.9,1226,54
"427","Local prior",5.67440257834481,0.92,1314,54
"428","Non local",5.67440257834481,0.92,1314,54
"429","Ada mod",5.68285332826229,0.74,557,54
"430","Lasso mod",5.98002792945148,0.58,400,54
"431","Naive",6.4796827924161,0.2,200,54
"432","Oracle",5.47009821158913,1,800,54
"433","Lasso",11.4937206680465,0.78,766,55
"434","Ada Lasso",11.5030810124224,0.86,1150,55
"435","Local prior",11.5138071361327,0.9,1672,55
"436","Non local",12.2562300006466,0.9,2628,55
"437","Ada mod",11.4651948968858,0.78,800,55
"438","Lasso mod",11.4959981831024,0.76,876,55
"439","Naive",12.7389401961628,0.2,200,55
"440","Oracle",11.2833135822334,1,1082,55
"441","Lasso",19.1220984494618,0.66,593,56
"442","Ada Lasso",18.7441354206079,0.8,1082,56
"443","Local prior",18.3943681955833,0.88,1533,56
"444","Non local",19.430407037792,0.82,1672,56
"445","Ada mod",19.4871069529241,0.68,707,56
"446","Lasso mod",19.8298456248982,0.66,1022,56
"447","Naive",20.6063977441134,0.2,200,56
"448","Oracle",17.9574415171227,1,968,56
"449","Lasso",9.46060777974706,0.72,657,57
"450","Ada Lasso",9.38058084871635,0.76,800,57
"451","Local prior",9.28233476736679,0.86,1533,57
"452","Non local",11.328970286275,0.84,2044,57
"453","Ada mod",9.46060777974706,0.72,657,57
"454","Lasso mod",9.36888207283051,0.72,736,57
"455","Naive",10.3822776130088,0.2,200,57
"456","Oracle",9.09033509294236,1,1022,57
"457","Lasso",10.7102055272093,0.72,613,58
"458","Ada Lasso",11.31235583851,0.84,2300,58
"459","Local prior",10.9047130566992,0.84,1533,58
"460","Non local",11.31235583851,0.84,2300,58
"461","Ada mod",10.9019159942747,0.72,707,58
"462","Lasso mod",10.4247292035523,0.62,448,58
"463","Naive",11.4922861257542,0.2,200,58
"464","Oracle",10.0487080975408,1,1022,58
"465","Lasso",8.9679647874242,0.66,438,59
"466","Ada Lasso",9.20922253797473,0.8,1022,59
"467","Local prior",9.40651449829766,0.84,1672,59
"468","Non local",9.24811133745781,0.88,1672,59
"469","Ada mod",8.9679647874242,0.66,438,59
"470","Lasso mod",8.99249849287682,0.6,448,59
"471","Naive",9.85303943048998,0.2,200,59
"472","Oracle",8.72759108980572,1,1082,59
"473","Lasso",10.2838071239025,0.8,681,60
"474","Ada Lasso",11.148894826853,0.82,2044,60
"475","Local prior",11.0051125179116,0.84,2044,60
"476","Non local",11.0051125179116,0.84,2044,60
"477","Ada mod",10.2702783379693,0.82,766,60
"478","Lasso mod",10.3147612919158,0.72,557,60
"479","Naive",11.2748869852101,0.2,200,60
"480","Oracle",10.1429516028552,1,1082,60
"481","Lasso",3.9141971904737,0.72,657,61
"482","Ada Lasso",3.94733766593153,0.86,1533,61
"483","Local prior",3.99810499141753,0.84,1840,61
"484","Non local",3.99367839175545,0.86,2628,61
"485","Ada mod",3.9141971904737,0.72,657,61
"486","Lasso mod",3.8676286955277,0.62,593,61
"487","Naive",4.08318554337608,0.2,200,61
"488","Oracle",3.80004792658263,1,1082,61
"489","Lasso",8.95740061954798,0.8,876,62
"490","Ada Lasso",8.95626969362203,0.82,968,62
"491","Local prior",9.12599676037395,0.82,1672,62
"492","Non local",10.0020506121583,0.86,3680,62
"493","Ada mod",8.95740061954798,0.8,876,62
"494","Lasso mod",8.90858846367072,0.8,800,62
"495","Naive",9.66821054765598,0.2,200,62
"496","Oracle",8.65487933347786,1,1150,62
"497","Lasso",7.44099692117782,0.78,920,63
"498","Ada Lasso",7.61564634360718,0.84,1533,63
"499","Local prior",7.70643764283194,0.86,1672,63
"500","Non local",8.40923128215145,0.82,3066,63
"501","Ada mod",7.36483303828854,0.78,736,63
"502","Lasso mod",7.41882532742328,0.72,736,63
"503","Naive",8.22007455117757,0.2,200,63
"504","Oracle",7.04636789709509,1,968,63
"505","Lasso",5.50174190694933,0.72,681,64
"506","Ada Lasso",5.44027268586113,0.88,2044,64
"507","Local prior",5.41159278798435,0.9,2300,64
"508","Non local",5.92957379383075,0.86,3066,64
"509","Ada mod",5.48397731777725,0.78,876,64
"510","Lasso mod",5.45575879895822,0.68,681,64
"511","Naive",5.98710550382255,0.2,200,64
"512","Oracle",5.23780834546757,1,1150,64
"513","Lasso",5.42270765022251,0.5,287,65
"514","Ada Lasso",5.36019945966219,0.9,800,65
"515","Local prior",5.19952891443601,0.96,836,65
"516","Non local",5.75232845736708,0.9,1226,65
"517","Ada mod",5.65138173067303,0.4,274,65
"518","Lasso mod",5.58488828038843,0.4,259,65
"519","Naive",5.84690637317556,0.2,200,65
"520","Oracle",5.06217751655133,1,836,65
"521","Lasso",12.6555340875518,0.76,575,66
"522","Ada Lasso",12.5947147449985,0.84,800,66
"523","Local prior",13.7711138163748,0.9,2628,66
"524","Non local",13.7711138163748,0.9,2628,66
"525","Ada mod",12.6501867734959,0.74,557,66
"526","Lasso mod",12.2184357443677,0.8,613,66
"527","Naive",13.3426742797661,0.2,200,66
"528","Oracle",12.0760081776353,1,1314,66
"529","Lasso",13.335928872604,0.68,736,67
"530","Ada Lasso",13.2996931183783,0.78,1082,67
"531","Local prior",14.3283158296196,0.84,1672,67
"532","Non local",14.3283158296196,0.84,1672,67
"533","Ada mod",13.335928872604,0.68,736,67
"534","Lasso mod",13.4951203832014,0.64,593,67
"535","Naive",14.9221718629462,0.2,200,67
"536","Oracle",12.4205303093521,1,1150,67
"537","Lasso",5.1767724835545,0.78,766,68
"538","Ada Lasso",5.39386055871181,0.78,876,68
"539","Local prior",5.63311265598829,0.82,1415,68
"540","Non local",6.52033971850261,0.8,3680,68
"541","Ada mod",5.28834376059224,0.76,876,68
"542","Lasso mod",5.16247201570065,0.72,681,68
"543","Naive",5.5864775087543,0.2,200,68
"544","Oracle",5.04032924170716,1,800,68
"545","Lasso",7.09685334248275,0.72,448,69
"546","Ada Lasso",7.50379189150553,0.84,1314,69
"547","Local prior",7.59179553967269,0.86,2628,69
"548","Non local",7.58935999689137,0.82,2628,69
"549","Ada mod",7.22784900880407,0.78,681,69
"550","Lasso mod",7.3030798108059,0.66,575,69
"551","Naive",8.05838599493437,0.2,200,69
"552","Oracle",6.97175654148035,1,968,69
"553","Lasso",4.84849424356179,0.72,511,70
"554","Ada Lasso",4.79077966309194,0.84,920,70
"555","Local prior",4.84340033680742,0.92,1672,70
"556","Non local",5.45340525975071,0.88,2628,70
"557","Ada mod",4.84369142787479,0.7,497,70
"558","Lasso mod",4.87140901135973,0.66,497,70
"559","Naive",5.18815291973152,0.2,200,70
"560","Oracle",4.76864220945729,1,920,70
"561","Lasso",7.07757405844222,0.74,707,71
"562","Ada Lasso",7.32111766313461,0.86,3066,71
"563","Local prior",7.32111766313461,0.86,3066,71
